ID,iso2c,iso3c,country,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,region,income,co2_percap
342,AZ,AZE,Azerbaijan,2004,5551.448842,68.249,8306500,15.8,28.5,Europe & Central Asia,Upper middle income,3.863229639
343,AZ,AZE,Azerbaijan,1999,3136.093893,66.491,7982750,14.7,35.7,Europe & Central Asia,Upper middle income,3.579835395
344,AZ,AZE,Azerbaijan,1997,2634.158631,65.899,7838250,16.8,37.2,Europe & Central Asia,Upper middle income,3.803022741
345,AZ,AZE,Azerbaijan,2002,4393.967199,67.391,8171950,13.5,31.4,Europe & Central Asia,Upper middle income,3.623944346
346,AZ,AZE,Azerbaijan,2006,9830.162606,69.269,8484550,17.6,26,Europe & Central Asia,Upper middle income,4.616299863
347,AZ,AZE,Azerbaijan,2003,4945.907916,67.791,8234100,13.8,29.9,Europe & Central Asia,Upper middle income,3.718169927
348,AZ,AZE,Azerbaijan,2001,3942.084882,67.054,8111200,13.6,32.9,Europe & Central Asia,Upper middle income,3.547105484
349,AZ,AZE,Azerbaijan,1993,3361.035497,64.81,7495000,23.7,35.3,Europe & Central Asia,Upper middle income,6.464585857
351,AZ,AZE,Azerbaijan,2000,3534.329148,66.763,8048600,14.5,34.4,Europe & Central Asia,Upper middle income,3.666271029
353,BA,BIH,Bosnia and Herzegovina,1996,2352.772559,72.306,3780378,12.9,8.1,Europe & Central Asia,Upper middle income,1.126180239
354,BA,BIH,Bosnia and Herzegovina,1997,3239.948538,72.977,3752431,12.535,7.6,Europe & Central Asia,Upper middle income,2.236886701
355,BA,BIH,Bosnia and Herzegovina,1998,3787.991807,73.572,3750485,12.084,7.1,Europe & Central Asia,Upper middle income,2.824691473
358,BA,BIH,Bosnia and Herzegovina,1994,949.2819766,71.091,3948816,13.453,9.2,Europe & Central Asia,Upper middle income,0.818125484
359,BA,BIH,Bosnia and Herzegovina,2005,6453.186632,75.223,3781530,9.257,5.7,Europe & Central Asia,Upper middle income,4.285163148
360,BA,BIH,Bosnia and Herzegovina,2008,9006.447009,75.619,3763599,9.229,5.2,Europe & Central Asia,Upper middle income,5.35493606
361,BA,BIH,Bosnia and Herzegovina,2003,5348.587224,74.967,3779247,9.616,5.9,Europe & Central Asia,Upper middle income,3.833651783
362,BA,BIH,Bosnia and Herzegovina,2004,5840.6514,75.096,3781287,9.379,5.8,Europe & Central Asia,Upper middle income,4.128334876
363,BA,BIH,Bosnia and Herzegovina,1995,1202.660484,71.643,3843712,13.195,8.6,Europe & Central Asia,Upper middle income,0.892014022
365,BA,BIH,Bosnia and Herzegovina,2002,5114.274174,74.824,3775807,9.976,6,Europe & Central Asia,Upper middle income,3.787614144
367,BA,BIH,Bosnia and Herzegovina,2006,7380.875407,75.353,3779468,9.221,5.6,Europe & Central Asia,Upper middle income,4.647460965
368,BA,BIH,Bosnia and Herzegovina,2007,8161.686235,75.486,3774000,9.225,5.4,Europe & Central Asia,Upper middle income,4.677514043
370,BA,BIH,Bosnia and Herzegovina,1999,4205.492101,74.057,3759118,11.558,6.7,Europe & Central Asia,Upper middle income,2.760650238
371,BA,BIH,Bosnia and Herzegovina,2000,4528.613045,74.413,3766706,10.995,6.4,Europe & Central Asia,Upper middle income,3.66047151
372,BA,BIH,Bosnia and Herzegovina,2001,4735.17318,74.653,3771284,10.448,6.2,Europe & Central Asia,Upper middle income,3.543235673
373,BA,BIH,Bosnia and Herzegovina,2012,10181.91323,76.223,3648200,9.113,4.8,Europe & Central Asia,Upper middle income,6.101280083
374,BA,BIH,Bosnia and Herzegovina,2013,10825.84002,76.39,3604999,9.096,4.8,Europe & Central Asia,Upper middle income,6.080813337
375,BA,BIH,Bosnia and Herzegovina,2014,11164.20573,76.561,3566002,9.098,4.7,Europe & Central Asia,Upper middle income,6.234719162
376,BA,BIH,Bosnia and Herzegovina,2010,9314.886031,75.905,3722084,9.19,5,Europe & Central Asia,Upper middle income,5.716134832
377,BA,BIH,Bosnia and Herzegovina,2011,9901.610202,76.06,3688865,9.149,4.9,Europe & Central Asia,Upper middle income,6.475389585
378,BA,BIH,Bosnia and Herzegovina,2009,9003.269729,75.758,3746561,9.219,5.1,Europe & Central Asia,Upper middle income,5.526103005
379,BB,BRB,Barbados,1994,9360.053895,72.275,264015,15.206,9.4,Latin America & Caribbean,High income,2.833429919
380,BB,BRB,Barbados,2011,16472.0832,75.133,280601,12.38,8.9,Latin America & Caribbean,High income,5.449513722
381,BB,BRB,Barbados,2009,15951.04277,74.811,278470,12.577,9.3,Latin America & Caribbean,High income,5.807257514
382,BB,BRB,Barbados,1990,9218.224174,71.383,260374,16.025,11.6,Latin America & Caribbean,High income,4.126491124
383,BB,BRB,Barbados,1991,9122.010273,71.614,261275,15.829,10.9,Latin America & Caribbean,High income,4.617521768
384,BB,BRB,Barbados,2008,16565.95741,74.648,277319,12.671,9.4,Latin America & Caribbean,High income,5.844583314
385,BB,BRB,Barbados,2014,17234.87231,75.603,283385,12.088,8.3,Latin America & Caribbean,High income,4.490177673
386,BB,BRB,Barbados,2010,16124.99483,74.973,279569,12.48,9.1,Latin America & Caribbean,High income,5.285997375
387,BB,BRB,Barbados,2012,16763.8855,75.292,281585,12.281,8.7,Latin America & Caribbean,High income,5.222107001
388,BB,BRB,Barbados,2000,12275.0545,73.377,269847,13.79,8.9,Latin America & Caribbean,High income,4.402894974
389,BB,BRB,Barbados,2001,12219.62878,73.535,270685,13.581,9.1,Latin America & Caribbean,High income,4.511188282
390,BB,BRB,Barbados,1993,9016.930135,72.061,263089,15.423,9.8,Latin America & Caribbean,High income,4.237227706
391,BB,BRB,Barbados,2004,13458.74516,74.004,273091,13.088,9.5,Latin America & Caribbean,High income,4.739998755
392,BB,BRB,Barbados,2005,14394.21876,74.163,274009,12.967,9.6,Latin America & Caribbean,High income,4.938242904
393,BB,BRB,Barbados,2007,16251.66712,74.486,276150,12.765,9.6,Latin America & Caribbean,High income,4.93979359
394,BB,BRB,Barbados,2006,15618.75415,74.324,275039,12.862,9.6,Latin America & Caribbean,High income,4.986412836
395,BB,BRB,Barbados,1995,9713.870065,72.481,264959,14.979,9.2,Latin America & Caribbean,High income,3.127812228
397,BB,BRB,Barbados,2013,16980.44401,75.448,282509,12.183,8.5,Latin America & Caribbean,High income,5.127146392
398,BB,BRB,Barbados,1997,10873.80893,72.865,266945,14.5,8.9,Latin America & Caribbean,High income,3.379280376
400,BB,BRB,Barbados,2003,12956.38158,73.847,272258,13.23,9.4,Latin America & Caribbean,High income,4.660219351
401,BB,BRB,Barbados,1999,11529.80148,73.213,268922,14.018,8.8,Latin America & Caribbean,High income,4.499854977
402,BB,BRB,Barbados,2002,12468.84286,73.691,271478,13.394,9.2,Latin America & Caribbean,High income,4.525025969
403,BB,BRB,Barbados,1998,11360.19285,73.043,267950,14.256,8.8,Latin America & Caribbean,High income,4.256155999
404,BB,BRB,Barbados,1992,8767.638936,71.841,262184,15.63,10.3,Latin America & Caribbean,High income,3.734358313
405,BB,BRB,Barbados,1996,10245.5033,72.678,265942,14.742,9,Latin America & Caribbean,High income,3.198983237
406,BD,BGD,Bangladesh,1991,869.3353283,59.033,108727432,34.423,61.9,South Asia,Low income,0.146609266
407,BD,BGD,Bangladesh,1990,832.4340817,58.401,106188642,35.376,64.2,South Asia,Low income,0.146281294
408,BD,BGD,Bangladesh,2003,1491.023592,66.965,139019001,25.574,37.9,South Asia,Low income,0.25660216
409,BD,BGD,Bangladesh,1994,997.9715926,61.127,116182267,31.815,54.7,South Asia,Low income,0.163272688
410,BD,BGD,Bangladesh,2002,1420.431252,66.448,136600667,26.272,39.4,South Asia,Low income,0.246756218
411,BD,BGD,Bangladesh,2006,1864.194503,68.403,145368004,23.498,33.5,South Asia,Low income,0.299529173
412,BD,BGD,Bangladesh,1993,961.1617106,60.4,113695139,32.636,57.1,South Asia,Low income,0.153104602
413,BD,BGD,Bangladesh,2005,1718.402873,67.937,143431101,24.174,34.9,South Asia,Low income,0.275246594
414,BD,BGD,Bangladesh,1997,1136.354592,63.338,123854640,29.631,48.1,South Asia,Low income,0.202365814
415,BD,BGD,Bangladesh,1998,1183.376701,64.038,126447965,28.959,46.1,South Asia,Low income,0.190182468
416,BD,BGD,Bangladesh,1999,1232.434473,64.702,129029691,28.298,44.3,South Asia,Low income,0.19558517
417,BD,BGD,Bangladesh,2000,1301.463285,65.324,131581243,27.635,42.5,South Asia,Low income,0.211802225
420,BD,BGD,Bangladesh,1992,916.5185747,59.7,111221938,33.507,59.6,South Asia,Low income,0.159575353
421,BD,BGD,Bangladesh,2004,1586.182168,67.46,141307489,24.871,36.4,South Asia,Low income,0.266823041
422,BD,BGD,Bangladesh,2009,2264.871499,69.759,150454708,21.717,29,South Asia,Low income,0.357158767
423,BD,BGD,Bangladesh,2010,2393.315832,70.198,152149102,21.224,27.5,South Asia,Low income,0.393936699
424,BD,BGD,Bangladesh,2011,2570.850145,70.626,153911916,20.78,26,South Asia,Low income,0.412011186
425,BD,BGD,Bangladesh,2008,2163.554427,69.312,148805814,22.262,30.5,South Asia,Low income,0.332727819
426,BD,BGD,Bangladesh,2013,2934.644352,71.431,157571292,19.997,23.3,South Asia,Low income,0.442400828
427,BD,BGD,Bangladesh,2001,1372.362514,65.903,134107160,26.96,40.9,South Asia,Low income,0.242020016
428,BD,BGD,Bangladesh,1995,1048.184206,61.868,118706871,31.045,52.4,South Asia,Low income,0.192205167
429,BD,BGD,Bangladesh,2012,2756.443467,71.039,155727053,20.375,24.6,South Asia,Low income,0.433487963
430,BD,BGD,Bangladesh,2007,2024.232095,68.861,147139191,22.857,32,South Asia,Low income,0.301630726
431,BD,BGD,Bangladesh,2014,3131.922662,71.803,159405279,19.637,22.1,South Asia,Low income,0.459141965
432,BD,BGD,Bangladesh,1996,1092.017687,62.61,121269645,30.322,50.2,South Asia,Low income,0.198152233
433,BE,BEL,Belgium,1996,22886.1257,77.18731707,10156637,11.5,3.7,Europe & Central Asia,High income,11.62383425
434,BE,BEL,Belgium,1995,22530.16064,76.84073171,10136811,11.4,3.8,Europe & Central Asia,High income,11.08115205
435,BE,BEL,Belgium,1994,21601.00355,76.69170732,10115603,11.5,3.9,Europe & Central Asia,High income,11.1051094
436,BE,BEL,Belgium,1997,23916.49594,77.37073171,10181245,11.4,3.5,Europe & Central Asia,High income,11.32885202
437,BE,BEL,Belgium,1990,18768.80691,76.05195122,9967379,12.4,4.6,Europe & Central Asia,High income,10.63967167
438,BE,BEL,Belgium,1993,20552.92621,76.34536585,10084475,12,4.1,Europe & Central Asia,High income,10.67503455
439,BE,BEL,Belgium,1999,25642.26165,77.6195122,10226419,11.2,3.1,Europe & Central Asia,High income,11.17302675
440,BE,BEL,Belgium,1991,19675.76232,76.19219512,10004486,12.6,4.4,Europe & Central Asia,High income,11.09099988
441,BE,BEL,Belgium,2007,36866.26563,79.78292683,10625700,11.7,2.5,Europe & Central Asia,High income,9.744777191
442,BE,BEL,Belgium,2002,30482.78465,78.07560976,10332785,10.9,2.8,Europe & Central Asia,High income,10.3854951
443,BE,BEL,Belgium,2003,31054.30539,78.12926829,10376133,11,2.7,Europe & Central Asia,High income,10.88211417
444,BE,BEL,Belgium,2006,35390.85353,79.3804878,10547958,11.6,2.6,Europe & Central Asia,High income,10.151039
447,BE,BEL,Belgium,1992,20349.59192,76.35121951,10045158,12.4,4.2,Europe & Central Asia,High income,11.14648251
448,BE,BEL,Belgium,2005,33332.33135,78.9804878,10478617,11.4,2.6,Europe & Central Asia,High income,10.35539299
449,BE,BEL,Belgium,2000,27983.99612,77.72195122,10251250,11.4,3,Europe & Central Asia,High income,11.2296677
450,BE,BEL,Belgium,2001,28982.59509,77.97317073,10286570,11.2,2.9,Europe & Central Asia,High income,11.13371551
451,BE,BEL,Belgium,1998,24543.93302,77.47317073,10203008,11.2,3.3,Europe & Central Asia,High income,11.60191455
452,BE,BEL,Belgium,2008,38133.50146,79.6804878,10709973,11.9,2.5,Europe & Central Asia,High income,9.751984809
453,BE,BEL,Belgium,2013,43519.77792,80.58780488,11182817,11.2,2.3,Europe & Central Asia,High income,8.671352487
454,BE,BEL,Belgium,2014,44626.98686,81.28780488,11209057,11.2,2.3,Europe & Central Asia,High income,8.328159898
455,BE,BEL,Belgium,2011,41248.72534,80.58536585,11047744,11.6,2.3,Europe & Central Asia,High income,9.046560547
456,BE,BEL,Belgium,2012,42354.63149,80.38536585,11128246,11.5,2.3,Europe & Central Asia,High income,8.546478214
457,BE,BEL,Belgium,2009,38001.99092,80.03414634,10796493,11.8,2.4,Europe & Central Asia,High income,9.249615685
458,BE,BEL,Belgium,2004,32249.49946,78.87804878,10421137,11.3,2.7,Europe & Central Asia,High income,10.66129022
459,BE,BEL,Belgium,2010,40091.00999,80.18292683,10895586,11.9,2.3,Europe & Central Asia,High income,10.17146522
460,BF,BFA,Burkina Faso,2008,1338.860297,55.618,14689726,43.438,32.7,Sub-Saharan Africa,Low income,0.130556622
461,BF,BFA,Burkina Faso,2009,1347.579242,56.376,15141099,42.89,31.6,Sub-Saharan Africa,Low income,0.127633338
462,BF,BFA,Burkina Faso,2005,1127.558743,53.31,13421930,44.817,36.4,Sub-Saharan Africa,Low income,0.083875344
463,BF,BFA,Burkina Faso,2006,1198.509517,54.063,13829177,44.407,35.1,Sub-Saharan Africa,Low income,0.098375847
464,BF,BFA,Burkina Faso,1991,598.7899946,49.409,9050084,47.296,45.1,Sub-Saharan Africa,Low income,0.069287423
465,BF,BFA,Burkina Faso,2011,1472.716482,57.762,16081904,41.721,29.6,Sub-Saharan Africa,Low income,0.137496219
466,BF,BFA,Burkina Faso,2012,1549.480266,58.377,16571216,41.127,28.7,Sub-Saharan Africa,Low income,0.158663009
467,BF,BFA,Burkina Faso,2007,1261.416064,54.841,14252021,43.946,33.9,Sub-Saharan Africa,Low income,0.115526282
468,BF,BFA,Burkina Faso,2010,1394.584727,57.096,15605217,42.314,30.6,Sub-Saharan Africa,Low income,0.125717252
471,BF,BFA,Burkina Faso,2000,852.3889727,50.489,11607942,46.253,41.1,Sub-Saharan Africa,Low income,0.089716851
472,BF,BFA,Burkina Faso,2002,929.9310412,51.384,12293100,45.778,39.7,Sub-Saharan Africa,Low income,0.081733493
473,BF,BFA,Burkina Faso,2003,993.2680608,51.956,12654621,45.495,38.8,Sub-Saharan Africa,Low income,0.085194017
474,BF,BFA,Burkina Faso,2004,1035.5229,52.602,13030569,45.176,37.7,Sub-Saharan Africa,Low income,0.084705971
475,BF,BFA,Burkina Faso,1992,597.5542266,49.374,9297113,47.197,44.6,Sub-Saharan Africa,Low income,0.067840845
476,BF,BFA,Burkina Faso,1993,616.0270135,49.36,9552476,47.109,44.3,Sub-Saharan Africa,Low income,0.0656434
477,BF,BFA,Burkina Faso,2014,1666.894544,59.457,17585977,39.977,27,Sub-Saharan Africa,Low income,0.162018806
478,BF,BFA,Burkina Faso,1994,620.2607787,49.38,9816588,47.026,44,Sub-Saharan Africa,Low income,0.065745043
479,BF,BFA,Burkina Faso,1995,651.2624504,49.445,10089878,46.939,43.6,Sub-Saharan Africa,Low income,0.062147134
480,BF,BFA,Burkina Faso,2013,1616.779271,58.942,17072723,40.543,27.8,Sub-Saharan Africa,Low income,0.179132409
481,BF,BFA,Burkina Faso,2001,903.274517,50.893,11944587,46.031,40.4,Sub-Saharan Africa,Low income,0.083504269
482,BF,BFA,Burkina Faso,1998,794.3541721,49.914,10968724,46.601,42.4,Sub-Saharan Africa,Low income,0.078563833
483,BF,BFA,Burkina Faso,1999,842.120332,50.168,11282701,46.442,41.8,Sub-Saharan Africa,Low income,0.08255275
484,BF,BFA,Burkina Faso,1996,716.1198187,49.557,10372745,46.843,43.2,Sub-Saharan Africa,Low income,0.068229866
485,BF,BFA,Burkina Faso,1990,545.7262408,49.454,8811034,47.417,45.7,Sub-Saharan Africa,Low income,0.066173051
486,BF,BFA,Burkina Faso,1997,753.1273413,49.713,10665546,46.732,42.8,Sub-Saharan Africa,Low income,0.075639822
487,BG,BGR,Bulgaria,1990,5190.796795,71.64146341,8718289,12.1,8,Europe & Central Asia,Upper middle income,8.54301079
488,BG,BGR,Bulgaria,1991,4959.47785,71.56097561,8632367,11.1,8.4,Europe & Central Asia,Upper middle income,6.666757565
490,BG,BGR,Bulgaria,1994,5043.615842,71.20878049,8443591,9.4,8.6,Europe & Central Asia,Upper middle income,6.414520789
491,BG,BGR,Bulgaria,1998,6008.402907,71.06097561,8256786,7.9,8.3,Europe & Central Asia,Upper middle income,5.934325293
492,BG,BGR,Bulgaria,1995,5319.71631,71.05341463,8406067,8.6,8.4,Europe & Central Asia,Upper middle income,6.900326395
493,BG,BGR,Bulgaria,1993,4833.894799,71.34682927,8472313,10,8.7,Europe & Central Asia,Upper middle income,8.00979638
494,BG,BGR,Bulgaria,2001,6944.054509,71.76829268,8009142,8.5,7.6,Europe & Central Asia,Upper middle income,5.800066474
495,BG,BGR,Bulgaria,2013,16631.65872,74.86097561,7265115,9.2,4.5,Europe & Central Asia,Upper middle income,5.450695963
496,BG,BGR,Bulgaria,1999,5751.464151,71.41219512,8210624,8.8,8.1,Europe & Central Asia,Upper middle income,5.356718076
497,BG,BGR,Bulgaria,2000,6374.473431,71.66341463,8170172,9,7.9,Europe & Central Asia,Upper middle income,5.328034342
499,BG,BGR,Bulgaria,2007,12900.78589,72.66341463,7545338,10,5.3,Europe & Central Asia,Upper middle income,6.925435282
500,BG,BGR,Bulgaria,2004,9174.110561,72.56341463,7716860,9.1,6.4,Europe & Central Asia,Upper middle income,6.064891808
501,BG,BGR,Bulgaria,1992,4754.419814,71.49439024,8540164,10.4,8.7,Europe & Central Asia,Upper middle income,6.347137362
502,BG,BGR,Bulgaria,2006,11372.80352,72.61219512,7601022,9.7,5.6,Europe & Central Asia,Upper middle income,6.445333272
503,BG,BGR,Bulgaria,2011,15676.14413,74.16341463,7348328,9.6,4.9,Europe & Central Asia,Upper middle income,6.71538056
504,BG,BGR,Bulgaria,2008,14328.92954,72.96341463,7492561,10.4,5.2,Europe & Central Asia,Upper middle income,6.772087541
505,BG,BGR,Bulgaria,2009,14143.61302,73.41219512,7444443,10.9,5.2,Europe & Central Asia,Upper middle income,5.731193724
506,BG,BGR,Bulgaria,2010,14948.58957,73.51219512,7395599,10.2,5.1,Europe & Central Asia,Upper middle income,5.964900206
507,BG,BGR,Bulgaria,2005,10275.07223,72.56097561,7658972,9.3,6,Europe & Central Asia,Upper middle income,6.256282044
508,BG,BGR,Bulgaria,2002,7766.223921,71.86585366,7837161,8.5,7.2,Europe & Central Asia,Upper middle income,5.695266947
509,BG,BGR,Bulgaria,2014,17508.89053,74.46585366,7223938,9.4,4.3,Europe & Central Asia,Upper middle income,5.871615869
510,BG,BGR,Bulgaria,2003,8379.182196,72.06585366,7775327,8.7,6.8,Europe & Central Asia,Upper middle income,6.084370085
511,BG,BGR,Bulgaria,1996,5623.310028,70.89731707,8362826,8.6,8.4,Europe & Central Asia,Upper middle income,6.763241038
512,BG,BGR,Bulgaria,1997,5686.071642,70.35121951,8312068,7.7,8.4,Europe & Central Asia,Upper middle income,6.209849583
513,BG,BGR,Bulgaria,2012,16208.21527,74.31463415,7305888,9.5,4.7,Europe & Central Asia,Upper middle income,6.119456526
514,BH,BHR,Bahrain,1993,30419.88058,73.006,536213,26.412,12.2,Middle East & North Africa,High income,27.30693027
515,BH,BHR,Bahrain,1992,26985.49405,72.803,523087,27.328,13.4,Middle East & North Africa,High income,20.84164011
516,BH,BHR,Bahrain,1991,25375.91828,72.598,509765,28.277,14.3,Middle East & North Africa,High income,23.29978127
517,BH,BHR,Bahrain,2003,36258.09248,74.999,778711,19.996,4,Middle East & North Africa,High income,21.14840679
518,BH,BHR,Bahrain,2012,41714.84361,76.341,1300217,16.003,3.1,Middle East & North Africa,High income,20.51485098
519,BH,BHR,Bahrain,1995,31276.02653,73.413,563699,24.77,9.5,Middle East & North Africa,High income,26.28769432
